"TIPO_VIA","NOMBRE_VIA","NUMERO_VIA","DIRECCION","PROVINCIA","MUNICIPIO","FRECUENCIA","id"
,"MAESTRO GUERRERO       0007",,"MAESTRO GUERRERO       0007 ",41,41091,1,326
"AV","DOÑA FRANCISQUITA",8,"DOÑA FRANCISQUITA 8",41,41091,33,327
"CL","FERNANDO IV",18,"FERNANDO IV 18",41,41091,10,328
"CL","CONSTANTINO PONCE DE LA FUENTE",27,"CONSTANTINO PONCE DE LA FUENTE 27",41,41091,5,329
"CL","MACASTA",33,"MACASTA 33",41,41091,17,330
"CL","NIEBLA",3,"NIEBLA 3",41,41091,5,331
"CL","JOSE SEBASTIAN BANDARAN",146,"JOSE SEBASTIAN BANDARAN 146",41,41091,4,332
"CL","S VICENTE DE PAUL",20,"S VICENTE DE PAUL 20",41,41091,1,333
"CL","RIOPIEDRA",12,"RIOPIEDRA 12",41,41091,8,334
"CL","LORENZO DE SEPULVEDA",25,"LORENZO DE SEPULVEDA 25",41,41091,9,335
"CL","CIUDAD DE PATERNA",22,"CIUDAD DE PATERNA 22",41,41091,49,336
"CL","ESCAPULARIO",50,"ESCAPULARIO 50",41,41091,2,337
"CL","JULIO CESAR",14,"JULIO CESAR 14",41,41091,65,338
"BD","NUESTRA SEÑORA DE LA OLIVA",,"NUESTRA SEÑORA DE LA OLIVA ",41,41091,320,339
"PZ","NUESTRA SEÑORA DE VALME",2,"NUESTRA SEÑORA DE VALME 2",41,41091,11,340
"CL","CORRAL DE LOS OLMOS",14,"CORRAL DE LOS OLMOS 14",41,41091,76,341
"CL","ALONSO MINGO",15,"ALONSO MINGO 15",41,41091,2,342
"CL","VIRGEN DEL VALLE",6,"VIRGEN DEL VALLE 6",41,41091,55,343
"CL","PASCUAL DE GAYANGOS",46,"PASCUAL DE GAYANGOS 46",41,41091,1,344
"AV","EDUARDO DATO (DE)",24,"EDUARDO DATO (DE) 24",41,41091,12,345
"CL","ESPERANZA DE LA TRINIDAD MANZ.3",9,"ESPERANZA DE LA TRINIDAD MANZ.3 9",41,41091,2,346
"CL","PINTA",33,"PINTA 33",41,41091,5,347
"CL","LAS CRUZADAS",1,"LAS CRUZADAS 1",41,41091,19,348
,"ARAGON 28",,"ARAGON 28 ",41,41091,2,349
"CL","DUCADO",9,"DUCADO 9",41,41091,2,350
"GR","PAPACHINA (LA)",10,"PAPACHINA (LA) 10",41,41091,12,351
"CL","AGUILA REAL",4,"AGUILA REAL 4",41,41091,72,352
,"CRISANTEMOS 3 2C",,"CRISANTEMOS 3 2C ",41,41091,1,353
"CL","AGUILA DE ORO,BD.NTRA.SRA.DEL",8,"AGUILA DE ORO,BD.NTRA.SRA.DEL 8",41,41091,1,354
"ZZ","N.R. VIRGEN DE GRACIA",17,"N.R. VIRGEN DE GRACIA 17",41,41091,1,355
,"MADRESELVA                      008",,"MADRESELVA                      008 ",41,41091,1,356
"AV","KANSAS CITY (DE)",86,"KANSAS CITY (DE) 86",41,41091,38,357
"CL","CIUDAD DE GANDIA",3,"CIUDAD DE GANDIA 3",41,41091,59,358
"CL","ESPERANZA DE LA TRINIDAD",5,"ESPERANZA DE LA TRINIDAD 5",41,41091,221,359
"CL","ARCANGEL SAN MIGUEL",5,"ARCANGEL SAN MIGUEL 5",41,41091,84,360
"AV","REPUBLICA ARGENTINA",3,"REPUBLICA ARGENTINA 3",41,41091,53,361
"CL","OSAKA",19,"OSAKA 19",41,41091,21,362
"BD","SAN DIEGO",7,"SAN DIEGO 7",41,41091,50,363
,"PASTRANA 31",,"PASTRANA 31 ",41,41091,1,364
"PZ","DOCTOR BARRAQUER",4,"DOCTOR BARRAQUER 4",41,41091,20,365
"CL","MIGUEL DEL CID",41,"MIGUEL DEL CID 41",41,41091,13,366
"CL","NICOLAS DIAZ BENJUMEA",20,"NICOLAS DIAZ BENJUMEA 20",41,41091,4,367
"AV","ALTAMIRA",19,"ALTAMIRA 19",41,41091,14,368
"PZ","PEDRO SANTOS GOMEZ",1,"PEDRO SANTOS GOMEZ 1",41,41091,40,369
"CL","TIBERIADES",21,"TIBERIADES 21",41,41091,16,370
"CL","HORTELANOS",3,"HORTELANOS 3",41,41091,69,371
"CL","SEGRE",10,"SEGRE 10",41,41091,16,372
,"TTE. BORGES 7. 2-IZDA.",,"TTE. BORGES 7. 2-IZDA. ",41,41091,1,373
"CL","OTOÑO",4,"OTOÑO 4",41,41091,39,374
"CL","REINA MERCEDES",61,"REINA MERCEDES 61",41,41091,6,375
"CL","POZO",19,"POZO 19",41,41091,3,376
"CL","MARTIN DE LA JARA",94,"MARTIN DE LA JARA 94",41,41091,2,377
"CL","FLORENCIA",4,"FLORENCIA 4",41,41091,14,378
"CL","MARQUEZ DEL NERVION",98,"MARQUEZ DEL NERVION 98",41,41091,2,379
"CL","LIGUSTINO",1,"LIGUSTINO 1",41,41091,35,380
"CL","TORRE VICENTE",8,"TORRE VICENTE 8",41,41091,2,381
"AV","DIEGO MARTINEZ BARRIO",1,"DIEGO MARTINEZ BARRIO 1",41,41091,15,382
"PZ","DOCTOR BARRAQUER",3,"DOCTOR BARRAQUER 3",41,41091,2,383
," CL.STA.MARIA CAMPO,8,4 D",," CL.STA.MARIA CAMPO,8,4 D ",41,41091,2,384
"AV","ALCALDE MANUEL DEL VALLE",15,"ALCALDE MANUEL DEL VALLE 15",41,41091,6,385
"CL","PARQUE DE LOS ALCORNOCALES",1,"PARQUE DE LOS ALCORNOCALES 1",41,41091,113,386
"CL","PAGES DEL CORRO",125,"PAGES DEL CORRO 125",41,41091,28,387
"CL","SANTO DOMINGO SAVIO",4,"SANTO DOMINGO SAVIO 4",41,41091,7,388
"CL","SORIA",18,"SORIA 18",41,41091,50,389
,"FROILAN DE LA SERNA 5-2F",,"FROILAN DE LA SERNA 5-2F ",41,41091,1,390
"CL","LUIS MONTOTO",85,"LUIS MONTOTO 85",41,41091,88,391
"VL","JUAN DE JUANES",3,"JUAN DE JUANES 3",41,41091,2,392
"CL","MAR TIRRENO",8,"MAR TIRRENO 8",41,41091,51,393
"CL","ALVARO DE LUNA",7,"ALVARO DE LUNA 7",41,41091,37,394
"CL","BEATRIZ SUABIA",158,"BEATRIZ SUABIA 158",41,41091,11,395
"CL","FAUSTINO ALVAREZ",27,"FAUSTINO ALVAREZ 27",41,41091,20,396
"CL","FLOR DE ADELFA",7,"FLOR DE ADELFA 7",41,41091,67,397
,"MEJILLON 14",,"MEJILLON 14 ",41,41091,1,398
"AV","SANCHEZ ARJONA",11,"SANCHEZ ARJONA 11",41,41091,5,399
"CL","NINIVE",2,"NINIVE 2",41,41091,52,400
,"CALLE PARAISO 8",,"CALLE PARAISO 8 ",41,41091,1,401
"CL","CAPITAN PEREZ DE SEVILLA",9,"CAPITAN PEREZ DE SEVILLA 9",41,41091,24,402
"CL","SAUCEDA",6,"SAUCEDA 6",41,41091,12,403
"CL","RAFAEL ALBERTI",5,"RAFAEL ALBERTI 5",41,41091,101,404
"BD","PAPACHINA",4,"PAPACHINA 4",41,41091,9,405
"CL","AMOR",10,"AMOR 10",41,41091,88,406
"AV","DE LAS CIENCIAS",33,"DE LAS CIENCIAS 33",41,41091,44,407
"CL","PADRE LUQUE",5,"PADRE LUQUE 5",41,41091,26,408
"CL","ESPINOSA Y CARCEL",8,"ESPINOSA Y CARCEL 8",41,41091,15,409
"CL","MALVALOCA",13,"MALVALOCA 13",41,41091,40,410
"CL","GONZALO BILBAO",29,"GONZALO BILBAO 29",41,41091,220,411
"CL","PUERTO DE LA MORA",8,"PUERTO DE LA MORA 8",41,41091,42,412
"CL","VIRGEN DE LUJAN",50,"VIRGEN DE LUJAN 50",41,41091,215,413
"AV","CIUDAD JARDIN",85,"CIUDAD JARDIN 85",41,41091,52,414
"CL","PORVENIR,",37,"PORVENIR, 37",41,41091,1,415
"CL","REAL DE LA JARA",18,"REAL DE LA JARA 18",41,41091,13,416
"CL","CEREZA",6,"CEREZA 6",41,41091,35,417
"PZ","RUIZ DE ALDA (DE)",4,"RUIZ DE ALDA (DE) 4",41,41091,70,418
"PG","CRISTO DE VELAZQUEZ N 5",332,"CRISTO DE VELAZQUEZ N 5 332",41,41091,1,419
"CL","SAN VICENTE DE PAUL",24,"SAN VICENTE DE PAUL 24",41,41091,82,420
"AV","KANSAS CITY Nº 32-D  3º B",,"KANSAS CITY Nº 32-D  3º B ",41,41091,1,421
"CL","EBRO",11,"EBRO 11",41,41091,4,422
"CL"," CL.JOSE M.OSBORNE,3-BAJO",," CL.JOSE M.OSBORNE,3-BAJO ",41,41091,1,423
"AV","EMILIA BARRAL",6,"EMILIA BARRAL 6",41,41091,24,424
"CL","EDUARDO DATO (DE)",47,"EDUARDO DATO (DE) 47",41,41091,3,425
"AS","ANTONIO SALADO 14 3-E",,"ANTONIO SALADO 14 3-E ",41,41091,1,426
"CL","MANUEL FAL CONDE CONJ.3",,"MANUEL FAL CONDE CONJ.3 ",41,41091,1,427
"AV","DE LAS CIENCIAS",55,"DE LAS CIENCIAS 55",41,41091,18,428
"CL","NICASIO GALLEGO",9,"NICASIO GALLEGO 9",41,41091,22,429
"AV","DE LA BUHAIRA",17,"DE LA BUHAIRA 17",41,41091,61,430
"CL","LUCIA DE JESUS",3,"LUCIA DE JESUS 3",41,41091,23,431
,"PARQUE S.NICOLAS 9-2B        *",,"PARQUE S.NICOLAS 9-2B        * ",41,41091,1,432
"CL","MAR TIRRENO",10,"MAR TIRRENO 10",41,41091,90,433
"AV","DE ALTAMIRA",29,"DE ALTAMIRA 29",41,41091,272,434
"CL","FERIA",112,"FERIA 112",41,41091,42,435
"AV","ALTAMIRA",17,"ALTAMIRA 17",41,41091,8,436
"AV","DE LAS CIENCIAS",20,"DE LAS CIENCIAS 20",41,41091,225,437
"CL","MEMORIAS",2,"MEMORIAS 2",41,41091,13,438
,"PISCINA 4",,"PISCINA 4 ",41,41091,1,439
"CL","CASTILLO ALCALA DE GUADAIRA",21,"CASTILLO ALCALA DE GUADAIRA 21",41,41091,18,440
"CL","TORREMEGIA",79,"TORREMEGIA 79",41,41091,7,441
,"URB.NVA.BELLAVISTA  10-3-1",,"URB.NVA.BELLAVISTA  10-3-1 ",41,41091,1,442
"CL","PREVISION",6,"PREVISION 6",41,41091,74,443
,"ARFE 38",,"ARFE 38 ",41,41091,1,444
"CL","CAMPO DE LOS MARTIRES",5,"CAMPO DE LOS MARTIRES 5",41,41091,15,445
"CL","MIMOSA",1,"MIMOSA 1",41,41091,22,446
"CL","MONTE OLIVETE",1,"MONTE OLIVETE 1",41,41091,16,447
,"SOR ANGELA DE LA CRUZ 33",,"SOR ANGELA DE LA CRUZ 33 ",41,41091,1,448
"CL","LARRA",1,"LARRA 1",41,41091,38,449
,"TERUEL  23",,"TERUEL  23 ",41,41091,1,450
"CL","TOLEDO, LA DARSENA",11,"TOLEDO, LA DARSENA 11",41,41091,1,451
"CL","GILENA",7,"GILENA 7",41,41091,3,452
"PZ","DE CUBA",1,"DE CUBA 1",41,41091,33,453
"AV","ITALIA (DE)",17,"ITALIA (DE) 17",41,41091,23,454
"AV","REPUBLICA ARGENTINA",34,"REPUBLICA ARGENTINA 34",41,41091,51,455
"CL","ALCALDE MANUEL DEL VALLE",,"ALCALDE MANUEL DEL VALLE ",41,41091,3,456
"AV","ALTAMIRA (DE)",21,"ALTAMIRA (DE) 21",41,41091,8,457
"CL","DIVINA ENFERMERA",5,"DIVINA ENFERMERA 5",41,41091,12,458
"CL","SAN VICENTE DE PAUL",23,"SAN VICENTE DE PAUL 23",41,41091,32,459
"CL","HERMANOS PABLO",7,"HERMANOS PABLO 7",41,41091,7,460
"ZZ","CONJUNTO RDAL.MACARENA TRES HU",5,"CONJUNTO RDAL.MACARENA TRES HU 5",41,41091,4,461
"CL","VIRGEN DE LUJAN",52,"VIRGEN DE LUJAN 52",41,41091,92,462
"AV","CRUZ DEL CAMPO",19,"CRUZ DEL CAMPO 19",41,41091,13,463
,"SANTO ANGEL 3",,"SANTO ANGEL 3 ",41,41091,1,464
"CL","SANTA FE",13,"SANTA FE 13",41,41091,137,465
"CL","EDUARDO DATO",22,"EDUARDO DATO 22",41,41091,42,466
"CL","BRENES",18,"BRENES 18",41,41091,21,467
"CL","JALON",38,"JALON 38",41,41091,19,468
"PZ","GENERALIFE",9,"GENERALIFE 9",41,41091,39,469
"CL","ABRIL",5,"ABRIL 5",41,41091,47,470
"CL","LUZ",8,"LUZ 8",41,41091,4,471
"CL","SAN JUAN BOSCO",21,"SAN JUAN BOSCO 21",41,41091,22,472
"CL","COMUNIDAD ANDALUZA",13,"COMUNIDAD ANDALUZA 13",41,41091,32,473
"CL","PARIS",6,"PARIS 6",41,41091,23,474
"PZ","DE LS MONJAS",13,"DE LS MONJAS 13",41,41091,2,475
,"GRAL MTNEZ VARA DEL REY 8",,"GRAL MTNEZ VARA DEL REY 8 ",41,41091,1,476
"CL","MANUEL FALCONDE 9 L BLQ 427 *",9,"MANUEL FALCONDE 9 L BLQ 427 * 9",41,41091,1,477
"AV","LLANES (DE)",2,"LLANES (DE) 2",41,41091,113,478
"PZ","VICENTE ALEIXANDRE",3,"VICENTE ALEIXANDRE 3",41,41091,49,479
"CL","JORNALEROS",1,"JORNALEROS 1",41,41091,62,480
"PZ","DE CUBA 6",0,"DE CUBA 6 0",41,41091,1,481
"AV","EMILIO LEMOS",1,"EMILIO LEMOS 1",41,41091,58,482
,"PAGES DEL CORRO 43,4,E",,"PAGES DEL CORRO 43,4,E ",41,41091,1,483
"AV","DE HYTASA",127,"DE HYTASA 127",41,41091,12,484
"CL","FRAY ISIDORO DE SEVILLA",10,"FRAY ISIDORO DE SEVILLA 10",41,41091,63,485
"CL","JOSE MALUQUER",14,"JOSE MALUQUER 14",41,41091,30,486
"CL","SANTA CECILIA",5,"SANTA CECILIA 5",41,41091,9,487
"CL","GLADIOLO",13,"GLADIOLO 13",41,41091,20,488
"CL","JOSE MARIA DEL CAMPO",0,"JOSE MARIA DEL CAMPO 0",41,41091,1,489
"PZ","ALTOZANO",8,"ALTOZANO 8",41,41091,2,490
"CL","VIRGEN DE VALVANERA",19,"VIRGEN DE VALVANERA 19",41,41091,1,491
,"MAYOR S/N",,"MAYOR S/N ",41,41091,1,492
"CL","OBRADOIRO (DEL)",4,"OBRADOIRO (DEL) 4",41,41091,1,493
"CL","RONDA LA OLIVA",183,"RONDA LA OLIVA 183",41,41091,1,494
"CL","CONCHA ESPINA",12,"CONCHA ESPINA 12",41,41091,17,495
"CL","MAR JONICO",1,"MAR JONICO 1",41,41091,45,496
"CL","ARTEMISA",7,"ARTEMISA 7",41,41091,10,497
"CL"," FRAY TOMAS DE BERLANGA",13," FRAY TOMAS DE BERLANGA 13",41,41091,2,498
"CL","MORATIN",33,"MORATIN 33",41,41091,1,499
"CL","PADRE J S BANDARAN",219,"PADRE J S BANDARAN 219",41,41091,2,500
"AV","PADRE GARCIA TEJERO",5,"PADRE GARCIA TEJERO 5",41,41091,7,501
"AV","REPUBLICA CHINA",10,"REPUBLICA CHINA 10",41,41091,3,502
"CL","DOÑA CLARINES",67,"DOÑA CLARINES 67",41,41091,28,503
,"GALICIA 51",,"GALICIA 51 ",41,41091,1,504
"CL","TENIS",25,"TENIS 25",41,41091,2,505
"AV","PAZ (LA)",4,"PAZ (LA) 4",41,41091,1,506
"CL","CARRETERA DE CARMONA",40,"CARRETERA DE CARMONA 40",41,41091,128,507
"CL","ALBAIDA",3,"ALBAIDA 3",41,41091,46,508
"CL","SAN FRANCISCO DE PAULA",5,"SAN FRANCISCO DE PAULA 5",41,41091,4,509
"AV","DE LA PAZ",95,"DE LA PAZ 95",41,41091,55,510
"CL","CASTILLA",4,"CASTILLA 4",41,41091,29,511
"PZ","LA MALAGUETA",1,"LA MALAGUETA 1",41,41091,50,512
"AV","VIRGEN DE FATIMA",12,"VIRGEN DE FATIMA 12",41,41091,1,513
"CL","GERION",1,"GERION 1",41,41091,75,514
"CL","MALVALOCA",7,"MALVALOCA 7",41,41091,72,515
"CL","CANDELERIA",40,"CANDELERIA 40",41,41091,1,516
"CL","FLOR DE PAPEL",11,"FLOR DE PAPEL 11",41,41091,55,517
"CL","JARDINES DE HERCULES C/ PERSEFONE",9,"JARDINES DE HERCULES C/ PERSEFONE 9",41,41091,1,518
"CL","CEA DE BERMUDEZ",1,"CEA DE BERMUDEZ 1",41,41091,1,519
"CL","PERAL",44,"PERAL 44",41,41091,14,520
"AV","JUAN DE LESDESMA",47,"JUAN DE LESDESMA 47",41,41091,1,521
"CL","FLOR DE SALVIA 2-B",,"FLOR DE SALVIA 2-B ",41,41091,1,522
"CL","SAN JACINTO",102,"SAN JACINTO 102",41,41091,40,523
"CL","CANDELERA",1,"CANDELERA 1",41,41091,25,524
"CL","EVA CERVANTES",5,"EVA CERVANTES 5",41,41091,98,525
"CL","LEBRELES",2,"LEBRELES 2",41,41091,26,526
"CL","PEDRO DEL TORO",10,"PEDRO DEL TORO 10",41,41091,6,527
"CL","DIEGO ORTIZ DE MELGAREJO",2,"DIEGO ORTIZ DE MELGAREJO 2",41,41091,19,528
"PZ","DE AZAHIN",12,"DE AZAHIN 12",41,41091,9,529
"CL","GODELLA",1,"GODELLA 1",41,41091,2,530
"PZ","AGUADOR DE SEVILLA",3,"AGUADOR DE SEVILLA 3",41,41091,4,531
"CL","FERIA",47,"FERIA 47",41,41091,5,532
,"CTE MORALES LEON 3, 1 N 3D",,"CTE MORALES LEON 3, 1 N 3D ",41,41091,1,533
"CL","TORREJONCILLO",37,"TORREJONCILLO 37",41,41091,5,534
"CL","PARROCO ANTONIO GOMEZ VILLALOBOS",32,"PARROCO ANTONIO GOMEZ VILLALOBOS 32",41,41091,5,535
"CL","OFELIA NIETO",32,"OFELIA NIETO 32",41,41091,3,536
"CL","MOLINEROS",1,"MOLINEROS 1",41,41091,1,537
"CL","MARIA AUXILIADORA",10,"MARIA AUXILIADORA 10",41,41091,10,538
"CL","COIMBRA",40,"COIMBRA 40",41,41091,44,539
"CT","SU EMINENCIA (DE) ED. CUBA",28,"SU EMINENCIA (DE) ED. CUBA 28",41,41091,3,540
"CL","LOS ROMEROS",6,"LOS ROMEROS 6",41,41091,45,541
,"JOSE DE ARCE                    002",,"JOSE DE ARCE                    002 ",41,41091,1,542
"CL","GUADALCANAL",4,"GUADALCANAL 4",41,41091,46,543
"CL","ALHELI",7,"ALHELI 7",41,41091,56,544
"PZ","GENERALIFE (DEL)",8,"GENERALIFE (DEL) 8",41,41091,15,545
"CL","ZAPARDIEL",1,"ZAPARDIEL 1",41,41091,12,546
"CL","BOQUERON",2,"BOQUERON 2",41,41091,24,547
"AV","REPUBLICA ARGENTINA",14,"REPUBLICA ARGENTINA 14",41,41091,71,548
,"ASUNCION 20",,"ASUNCION 20 ",41,41091,2,549
"AV","JEREZ",3,"JEREZ 3",41,41091,15,550
,"CONSTANTINA                     026",,"CONSTANTINA                     026 ",41,41091,1,551
"AV","MEDINA Y GALNARES",127,"MEDINA Y GALNARES 127",41,41091,15,552
"CL","PAKISTAN",15,"PAKISTAN 15",41,41091,3,553
"CL","DR MADRAZO OSUNA",7,"DR MADRAZO OSUNA 7",41,41091,9,554
"CL","PEDRO MIGUEL",8,"PEDRO MIGUEL 8",41,41091,35,555
"CL","CARPINTEROS",5,"CARPINTEROS 5",41,41091,64,556
"AV","LLANES (DE)",4,"LLANES (DE) 4",41,41091,128,557
"CL","TRES AVES MARIA",52,"TRES AVES MARIA 52",41,41091,2,558
"AV","ALCALDE JUAN FERNANDEZ",29,"ALCALDE JUAN FERNANDEZ 29",41,41091,66,559
"PZ","COMUNIDAD MURCIANA",5,"COMUNIDAD MURCIANA 5",41,41091,12,560
"CL","JUAN PABLO",4,"JUAN PABLO 4",41,41091,55,561
"BD","CARTEROS (LOS) PARCELA B",6,"CARTEROS (LOS) PARCELA B 6",41,41091,1,562
"CL","CHAROLISTAS",2,"CHAROLISTAS 2",41,41091,56,563
"CL","ALMAZAREROS",3,"ALMAZAREROS 3",41,41091,70,564
"CL","RODA DE ANDALUCIA",36,"RODA DE ANDALUCIA 36",41,41091,4,565
"CL","LUIS ORTIZ MUºOZ",3,"LUIS ORTIZ MUºOZ 3",41,41091,22,566
"CL","JUAN DIAZ DE SOLIS",38,"JUAN DIAZ DE SOLIS 38",41,41091,20,567
"CL","ESTRELLA SIRIO",10,"ESTRELLA SIRIO 10",41,41091,32,568
"AV","SAN JUAN DE LA CRUZ (DE)",14,"SAN JUAN DE LA CRUZ (DE) 14",41,41091,9,569
"CL","COMUNIDAD GALLEGA",1,"COMUNIDAD GALLEGA 1",41,41091,16,570
,"P.S.P BARRIO E BL 873 BJ DRCH",,"P.S.P BARRIO E BL 873 BJ DRCH ",41,41091,1,571
"CL","ESTRELLA SIRIO",13,"ESTRELLA SIRIO 13",41,41091,44,572
"CL","AGUILA DE ORO",4,"AGUILA DE ORO 4",41,41091,53,573
"CL","BRASIL",22,"BRASIL 22",41,41091,33,574
"CL","BRENES",20,"BRENES 20",41,41091,20,575
"CL","LUIS FUENTES BEJARANO",3,"LUIS FUENTES BEJARANO 3",41,41091,55,576
"CL","PADRE PEDRO AYALA",88,"PADRE PEDRO AYALA 88",41,41091,14,577
"CL","GARZA-BARRIADA VALDEZORRAS",3,"GARZA-BARRIADA VALDEZORRAS 3",41,41091,2,578
"CL","AMOR, 43 - 7 - D",0,"AMOR, 43 - 7 - D 0",41,41091,1,579
"BD","LOS PRINCIPES PARC 4",,"LOS PRINCIPES PARC 4 ",41,41091,4,580
"CL","SANTA MARIA REPOSO",6,"SANTA MARIA REPOSO 6",41,41091,1,581
"CL","ASENSIO Y TOLEDO",6,"ASENSIO Y TOLEDO 6",41,41091,6,582
"CL","FLOR DE PAPEL",13,"FLOR DE PAPEL 13",41,41091,54,583
"PZ","CRISTO DE BURGOS",24,"CRISTO DE BURGOS 24",41,41091,7,584
"CL","CIUDAD DE CARCAGENTE",4,"CIUDAD DE CARCAGENTE 4",41,41091,45,585
"CL","SIMON BOLIVAR",32,"SIMON BOLIVAR 32",41,41091,3,586
"PZ","MARTINEZ SIERRA",1,"MARTINEZ SIERRA 1",41,41091,63,587
"PZ","ZOCODOVER",7,"ZOCODOVER 7",41,41091,52,588
"CL","RECAREDO",5,"RECAREDO 5",41,41091,23,589
"AV","28 DE FEBRERO",7,"28 DE FEBRERO 7",41,41091,37,590
"CL","ARAHAL",40,"ARAHAL 40",41,41091,6,591
"CL","ARAQUIL",14,"ARAQUIL 14",41,41091,25,592
"CL","CATALINA DE RIBERA",4,"CATALINA DE RIBERA 4",41,41091,1,593
"CL","CONSTANTINA",26,"CONSTANTINA 26",41,41091,25,594
"PZ","PIO XII",1,"PIO XII 1",41,41091,11,595
"CL","ESCULTOR SEBASTIAN SANTOS",9,"ESCULTOR SEBASTIAN SANTOS 9",41,41091,278,596
"AV","SANTA CECILIA (DE)",25,"SANTA CECILIA (DE) 25",41,41091,12,597
"CL","ESCOBEROS",20,"ESCOBEROS 20",41,41091,16,598
,"CIUDAD DE CARCAGENTE 5",,"CIUDAD DE CARCAGENTE 5 ",41,41091,1,599
"CL","CAMINO DE LOS ROJAS",61,"CAMINO DE LOS ROJAS 61",41,41091,1,600
"AV","DE LA AERONAUTICA",3,"DE LA AERONAUTICA 3",41,41091,57,601
"BD","LOS PRINCIPES PARCELA",8,"LOS PRINCIPES PARCELA 8",41,41091,9,602
"CL","VALDEFLORES",36,"VALDEFLORES 36",41,41091,4,603
"CL","ALFONSO DE ORLEANS Y BORBON",2,"ALFONSO DE ORLEANS Y BORBON 2",41,41091,20,604
"CL","DIEGO DE VARGAS",30,"DIEGO DE VARGAS 30",41,41091,3,605
"CL","TORRES MIRANDA",16,"TORRES MIRANDA 16",41,41091,2,606
"CL","MARRUECOS",1,"MARRUECOS 1",41,41091,29,607
"CL","ALDAYA",9,"ALDAYA 9",41,41091,44,608
"CL","SANTA MARIA DE LA HIEDRA",4,"SANTA MARIA DE LA HIEDRA 4",41,41091,49,609
"CL","CARLOS MARX",16,"CARLOS MARX 16",41,41091,34,610
"CL","AGUILA REAL",2,"AGUILA REAL 2",41,41091,82,611
"CL","BOLONIA",1,"BOLONIA 1",41,41091,50,612
"CL","GARROTIN",3,"GARROTIN 3",41,41091,19,613
"CL","ALEJANDRO COLLANTES",36,"ALEJANDRO COLLANTES 36",41,41091,14,614
,"P.J.SEBAST.BANDARAN 3 BQ.239 *",,"P.J.SEBAST.BANDARAN 3 BQ.239 * ",41,41091,1,615
"CL","ESTRELLA VEGA",9,"ESTRELLA VEGA 9",41,41091,144,616
"CL","PERIS MENCHETA",24,"PERIS MENCHETA 24",41,41091,75,617
"CL","SANTA MARINA",18,"SANTA MARINA 18",41,41091,23,618
,"LOGRONO 26",,"LOGRONO 26 ",41,41091,1,619
"CL","ALEJANDRO COLLANTES",27,"ALEJANDRO COLLANTES 27",41,41091,67,620
,"GUADALQUIVIR 23 1-C",,"GUADALQUIVIR 23 1-C ",41,41091,1,621
"CL","MADRE ISABEL MORENO",8,"MADRE ISABEL MORENO 8",41,41091,82,622
"CL","SANTA CLARA",33,"SANTA CLARA 33",41,41091,22,623
"CL","BRENES",3,"BRENES 3",41,41091,38,624
"CL","DIONISIO ALCALA GALIANO",15,"DIONISIO ALCALA GALIANO 15",41,41091,16,625
"CL","BEJAR",4,"BEJAR 4",41,41091,6,626
"CL","MIGUEL DEL CID",69,"MIGUEL DEL CID 69",41,41091,4,627
"CL","ENLADRILLADA",44,"ENLADRILLADA 44",41,41091,23,628
"CL","CARPINTEROS",6,"CARPINTEROS 6",41,41091,110,629
"CL","SAAVEDRA FAJARDO",3,"SAAVEDRA FAJARDO 3",41,41091,14,630
"CL","LOS MOLARES",4,"LOS MOLARES 4",41,41091,2,631
"CL","GERONA",37,"GERONA 37",41,41091,10,632
,"VELARDE 13",,"VELARDE 13 ",41,41091,3,633
"CL","JOAQUIN SOROLLA",46,"JOAQUIN SOROLLA 46",41,41091,4,634
"CL","LUIS ORTIZ MUÑOZ_CONJ.4",131,"LUIS ORTIZ MUÑOZ_CONJ.4 131",41,41091,1,635
"CL","PLAYA DE ESTEPONA",6,"PLAYA DE ESTEPONA 6",41,41091,43,636
"AV","GRECO (EL)",5,"GRECO (EL) 5",41,41091,10,637
"AV","MANUEL SIUROT (DE)",3,"MANUEL SIUROT (DE) 3",41,41091,314,638
"CL","CIMOFANA",27,"CIMOFANA 27",41,41091,3,639
"CL","LUCENA",7,"LUCENA 7",41,41091,5,640
"CL","GUADALCANAL",3,"GUADALCANAL 3",41,41091,42,641
"CL","LUIS ORTIZ MUÑOZ",3,"LUIS ORTIZ MUÑOZ 3",41,41091,301,642
"CL","DOMINGO MOLINA",1,"DOMINGO MOLINA 1",41,41091,4,643
"BD","VILLEGAS",45,"VILLEGAS 45",41,41091,5,644
"BD","NUESTRA SEÑORA DE LA OLIVA",58,"NUESTRA SEÑORA DE LA OLIVA 58",41,41091,8,645
"AV","DE ALTAMIRA",15,"DE ALTAMIRA 15",41,41091,4,646
"BD","LA OLIVA",29,"LA OLIVA 29",41,41091,6,647
"CL","CAMPO DE LOS MARTIRES",6,"CAMPO DE LOS MARTIRES 6",41,41091,39,648
"CL","LUIS MONTOTO",30,"LUIS MONTOTO 30",41,41091,79,649
"AV","ALCALDE JUAN HERNANDEZ",3,"ALCALDE JUAN HERNANDEZ 3",41,41091,1,650
"CL","ESCULTOR SEBASTIAN SANTOS CONJ",1,"ESCULTOR SEBASTIAN SANTOS CONJ 1",41,41091,3,651
"CL","ALVAREZ BENAVIDES",100,"ALVAREZ BENAVIDES 100",41,41091,7,652
