"T_NUM_EXP";"T_TITULO";"T_DESCRIPCION";"C_UNI_ORG_ENVIA";"D_OBJETO";"F_ENTRADA_FASE";"C_IDPROD_CATALOGO";"N_UNIDADES_PROD";"N_PRECIO_PROD";"L_OFERTA_PUNTUAL";"D_FORMA_ADJ";"N_IMPORTE"
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151018560";15;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151018600";15;140,36;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151018620";15;54,45;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151018710";15;-12,1;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151018740";15;29,04;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151021890";5;90,75;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151021920";5;24,2;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151021980";5;90,75;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022030";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022220";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022230";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022240";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022280";5;140,36;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022300";5;54,45;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151022390";5;-12,1;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151023790";5;61,71;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151023830";5;48,4;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151023840";5;24,2;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151023870";5;21,78;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151023890";5;99,22;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151023940";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151024130";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151024140";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151024150";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151024190";5;140,36;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151024210";5;54,45;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151024300";5;-12,1;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151025700";5;90,75;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151025750";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151025930";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151025940";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151025950";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151025990";5;140,36;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151026010";5;54,45;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151026100";5;-12,1;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";12/06/14;"321151125651";5;24,2;"N";"Contrato Menor";32173,9;
"001028/2014/CSBS/CAT";"D.T. HUELVA ADQUISICION IMPRESORAS";"";"CSBS";"Suministro";17/06/14;"321050100180";3;322,56;"N";"Encargo de ejecución";967,68
"001028/2014/CSBS/CAT";"D.T. HUELVA ADQUISICION IMPRESORAS";"";"CSBS";"Suministro";17/06/14;"321050100180";3;322,56;"N";"Encargo de ejecución";967,68
"001028/2014/CSBS/CAT";"D.T. HUELVA ADQUISICION IMPRESORAS";"";"CSBS";"Suministro";17/06/14;"321050100180";3;322,56;"N";"Encargo de ejecución";967,68
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321150000540";15;821,59;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321150000610";5;572,33;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321150000640";5;785,29;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321150100670";5;522,72;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018230";15;24,2;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018300";15;85,91;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018540";15;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018550";15;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018560";15;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018600";15;140,36;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018620";15;54,45;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018710";15;-12,1;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151018740";15;29,04;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151021890";5;90,75;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151021920";5;24,2;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151021980";5;90,75;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151022030";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151022220";5;0;"N";"Contrato Menor";32173,9;
"001002/2014/SANDETEL/CAT";"Adquisición de portátiles mediante catálogo de bienes;;;;;;;;;;
homologados";"Adquisición de portátiles mediante CBH según configuración definida en el anexo MICRO080620142211J29. Son 5 equipos HP PROBOOK 450 G1 con sus extras, 5 equipos HP 6470B con sus extras, 5 equipos HP 8570P y 15 equipos HP 2570P con sus extras";"SANDETEL";"Suministro";20/06/14;"321151022230";5;0;"N";"Contrato Menor";32173,9;
